"PRN","datetime","Vtec_tecsuite","Vtec_TECGPS","r_t"
1,2025-06-09 01:50:00.0096,-77.591,17.36,-94.951
1,2025-06-09 01:50:14.9568,-77.58,17.36,-94.94
1,2025-06-09 01:50:29.9904,-77.575,17.38,-94.955
1,2025-06-09 01:50:45.024,-77.555,17.36,-94.915
1,2025-06-09 01:50:59.9712,-77.541,17.38,-94.921
1,2025-06-09 01:51:15.0048,-77.558,17.36,-94.918
1,2025-06-09 01:51:30.0384,-77.527,17.4,-94.927
1,2025-06-09 01:51:44.9856,-77.52,17.39,-94.91
1,2025-06-09 01:52:00.0192,-77.514,17.42,-94.934
1,2025-06-09 01:52:14.9664,-77.506,17.41,-94.916
1,2025-06-09 01:52:30,-77.506,17.41,-94.916
1,2025-06-09 01:52:45.0336,-77.488,17.42,-94.908
1,2025-06-09 01:52:59.9808,-77.489,17.44,-94.929
1,2025-06-09 01:53:15.0144,-77.477,17.43,-94.907
1,2025-06-09 01:53:29.9616,-77.476,17.46,-94.936
1,2025-06-09 01:53:44.9952,-77.471,17.46,-94.931
1,2025-06-09 01:54:00.0288,-77.467,17.45,-94.917
1,2025-06-09 01:54:14.976,-77.456,17.46,-94.916
1,2025-06-09 01:54:30.0096,-77.455,17.45,-94.905
1,2025-06-09 01:54:45.0432,-77.454,17.48,-94.934
1,2025-06-09 01:54:59.9904,-77.449,17.45,-94.899
1,2025-06-09 01:55:15.024,-77.446,17.48,-94.926
1,2025-06-09 01:55:29.9712,-77.437,17.48,-94.917
1,2025-06-09 01:55:45.0048,-77.44,17.5,-94.94
1,2025-06-09 01:56:00.0384,-77.435,17.51,-94.945
1,2025-06-09 01:56:14.9856,-77.429,17.52,-94.949
1,2025-06-09 01:56:30.0192,-77.421,17.52,-94.941
1,2025-06-09 01:56:44.9664,-77.415,17.54,-94.955
1,2025-06-09 01:57:00,-77.418,17.55,-94.968
1,2025-06-09 01:57:15.0336,-77.399,17.55,-94.949
1,2025-06-09 01:57:29.9808,-77.4,17.55,-94.95
1,2025-06-09 01:57:45.0144,-77.404,17.55,-94.954
1,2025-06-09 01:57:59.961599,-77.381,17.57,-94.951
1,2025-06-09 01:58:14.9952,-77.379,17.55,-94.929
1,2025-06-09 01:58:30.0288,-77.379,17.57,-94.949
1,2025-06-09 01:58:44.976,-77.368,17.57,-94.938
1,2025-06-09 01:59:00.0096,-77.361,17.57,-94.931
1,2025-06-09 01:59:14.9568,-77.361,17.56,-94.921
1,2025-06-09 01:59:29.9904,-77.34,17.6,-94.94
1,2025-06-09 01:59:45.024,-77.349,17.59,-94.939
1,2025-06-09 01:59:59.9712,-77.337,17.58,-94.917
1,2025-06-09 02:00:15.0048,-77.33,17.56,-94.89
1,2025-06-09 02:00:30.0384,-77.332,17.58,-94.912
1,2025-06-09 02:00:44.9856,-77.328,17.58,-94.908
1,2025-06-09 02:01:00.019199,-77.312,17.59,-94.902
1,2025-06-09 02:01:14.9664,-77.317,17.58,-94.897
1,2025-06-09 02:01:30,-77.293,17.57,-94.863
1,2025-06-09 02:01:45.0336,-77.296,17.58,-94.876
1,2025-06-09 02:01:59.9808,-77.267,17.6,-94.867
1,2025-06-09 02:02:15.0144,-77.27,17.6,-94.87
1,2025-06-09 02:02:29.9616,-77.246,17.6,-94.846
1,2025-06-09 02:02:44.9952,-77.251,17.6,-94.851
1,2025-06-09 02:03:00.0288,-77.25,17.59,-94.84
1,2025-06-09 02:03:14.976,-77.229,17.6,-94.829
1,2025-06-09 02:03:30.009601,-77.222,17.6,-94.822
1,2025-06-09 02:03:45.0432,-77.216,17.6,-94.816
1,2025-06-09 02:03:59.990399,-77.194,17.6,-94.794
1,2025-06-09 02:04:15.024,-77.197,17.61,-94.807
1,2025-06-09 02:04:29.9712,-77.183,17.61,-94.793
1,2025-06-09 02:04:45.0048,-77.186,17.59,-94.776
1,2025-06-09 02:05:00.0384,-77.186,17.57,-94.756
1,2025-06-09 02:05:14.9856,-77.167,17.57,-94.737
1,2025-06-09 02:05:30.0192,-77.151,17.57,-94.721
1,2025-06-09 02:05:44.9664,-77.133,17.55,-94.683
1,2025-06-09 02:06:00,-77.125,17.55,-94.675
1,2025-06-09 02:06:15.0336,-77.133,17.55,-94.683
1,2025-06-09 02:06:29.980801,-77.111,17.55,-94.661
1,2025-06-09 02:06:45.0144,-77.105,17.55,-94.655
1,2025-06-09 02:06:59.9616,-77.087,17.56,-94.647
1,2025-06-09 02:07:14.9952,-77.087,17.54,-94.627
1,2025-06-09 02:07:30.0288,-77.07,17.55,-94.62
1,2025-06-09 02:07:44.976,-77.06,17.56,-94.62
1,2025-06-09 02:08:00.0096,-77.056,17.54,-94.596
1,2025-06-09 02:08:15.0432,-77.03,17.54,-94.57
1,2025-06-09 02:08:29.9904,-77.021,17.55,-94.571
1,2025-06-09 02:08:45.024,-77.018,17.55,-94.568
1,2025-06-09 02:08:59.9712,-76.986,17.55,-94.536
1,2025-06-09 02:09:15.0048,-76.972,17.54,-94.512
1,2025-06-09 02:09:30.038401,-76.964,17.54,-94.504
1,2025-06-09 02:09:44.9856,-76.948,17.56,-94.508
1,2025-06-09 02:10:00.0192,-76.943,17.53,-94.473
1,2025-06-09 02:10:14.9664,-76.928,17.55,-94.478
1,2025-06-09 02:10:30,-76.921,17.57,-94.491
1,2025-06-09 02:10:45.0336,-76.913,17.55,-94.463
1,2025-06-09 02:10:59.9808,-76.892,17.55,-94.442
1,2025-06-09 02:11:15.0144,-76.889,17.55,-94.439
1,2025-06-09 02:11:29.9616,-76.863,17.56,-94.423
1,2025-06-09 02:11:44.9952,-76.858,17.56,-94.418
1,2025-06-09 02:12:00.0288,-76.855,17.56,-94.415
1,2025-06-09 02:12:14.976,-76.842,17.56,-94.402
1,2025-06-09 02:12:30.0096,-76.815,17.57,-94.385
1,2025-06-09 02:12:44.9568,-76.826,17.55,-94.376
1,2025-06-09 02:12:59.9904,-76.814,17.55,-94.364
1,2025-06-09 02:13:15.024,-76.795,17.56,-94.355
1,2025-06-09 02:13:29.9712,-76.797,17.55,-94.347
1,2025-06-09 02:13:45.0048,-76.778,17.55,-94.328
1,2025-06-09 02:14:00.0384,-76.767,17.53,-94.297
1,2025-06-09 02:14:14.9856,-76.752,17.55,-94.302
1,2025-06-09 02:14:30.0192,-76.736,17.53,-94.266
1,2025-06-09 02:14:44.9664,-76.713,17.53,-94.243
1,2025-06-09 02:15:00,-76.696,17.53,-94.226
1,2025-06-09 02:15:15.0336,-76.699,17.54,-94.239
1,2025-06-09 02:15:29.9808,-76.683,17.53,-94.213
1,2025-06-09 02:15:45.0144,-76.666,17.54,-94.206
1,2025-06-09 02:15:59.9616,-76.649,17.54,-94.189
1,2025-06-09 02:16:14.9952,-76.637,17.55,-94.187
1,2025-06-09 02:16:30.0288,-76.625,17.54,-94.165
1,2025-06-09 02:16:44.976,-76.609,17.52,-94.129
1,2025-06-09 02:17:00.0096,-76.584,17.52,-94.104
1,2025-06-09 02:17:15.0432,-76.575,17.51,-94.085
1,2025-06-09 02:17:29.9904,-76.56,17.51,-94.07
1,2025-06-09 02:17:45.024,-76.531,17.51,-94.041
1,2025-06-09 02:17:59.9712,-76.514,17.51,-94.024
1,2025-06-09 02:18:15.0048,-76.503,17.51,-94.013
1,2025-06-09 02:18:30.0384,-76.485,17.49,-93.975
1,2025-06-09 02:18:44.9856,-76.452,17.48,-93.932
1,2025-06-09 02:19:00.0192,-76.433,17.49,-93.923
1,2025-06-09 02:19:14.9664,-76.428,17.49,-93.918
1,2025-06-09 02:19:30,-76.408,17.48,-93.888
1,2025-06-09 02:19:45.0336,-76.403,17.48,-93.883
1,2025-06-09 02:19:59.9808,-76.377,17.48,-93.857
1,2025-06-09 02:20:15.0144,-76.362,17.49,-93.852
1,2025-06-09 02:20:29.961599,-76.334,17.48,-93.814
1,2025-06-09 02:20:44.9952,-76.334,17.48,-93.814
1,2025-06-09 02:21:00.0288,-76.32,17.5,-93.82
1,2025-06-09 02:21:14.976,-76.294,17.49,-93.784
1,2025-06-09 02:21:30.0096,-76.296,17.5,-93.796
1,2025-06-09 02:21:44.9568,-76.283,17.48,-93.763
1,2025-06-09 02:21:59.9904,-76.257,17.5,-93.757
1,2025-06-09 02:22:15.024,-76.261,17.49,-93.751
1,2025-06-09 02:22:29.9712,-76.238,17.48,-93.718
1,2025-06-09 02:22:45.0048,-76.205,17.48,-93.685
1,2025-06-09 02:23:00.0384,-76.187,17.47,-93.657
1,2025-06-09 02:23:14.9856,-76.168,17.46,-93.628
1,2025-06-09 02:23:30.019199,-76.17,17.46,-93.63
1,2025-06-09 02:23:44.9664,-76.141,17.44,-93.581
1,2025-06-09 02:24:00,-76.107,17.46,-93.567
1,2025-06-09 02:24:15.0336,-76.102,17.46,-93.562
1,2025-06-09 02:24:29.9808,-76.076,17.45,-93.526
1,2025-06-09 02:24:45.0144,-76.053,17.45,-93.503
1,2025-06-09 02:24:59.9616,-76.023,17.44,-93.463
1,2025-06-09 02:25:14.9952,-76.012,17.47,-93.482
1,2025-06-09 02:25:30.0288,-75.982,17.45,-93.432
1,2025-06-09 02:25:44.976,-75.958,17.46,-93.418
1,2025-06-09 02:26:00.009601,-75.948,17.44,-93.388
1,2025-06-09 02:26:14.9568,-75.926,17.43,-93.356
1,2025-06-09 02:26:29.990399,-75.923,17.43,-93.353
1,2025-06-09 02:26:45.024,-75.882,17.43,-93.312
1,2025-06-09 02:26:59.9712,-75.866,17.44,-93.306
1,2025-06-09 02:27:15.0048,-75.865,17.44,-93.305
1,2025-06-09 02:27:30.0384,-75.825,17.45,-93.275
1,2025-06-09 02:27:44.9856,-75.815,17.47,-93.285
1,2025-06-09 02:28:00.0192,-75.786,17.45,-93.236
1,2025-06-09 02:28:14.9664,-75.77,17.45,-93.22
1,2025-06-09 02:28:30,-75.734,17.47,-93.204
1,2025-06-09 02:28:45.0336,-75.71,17.46,-93.17
1,2025-06-09 02:28:59.980801,-75.681,17.45,-93.131
1,2025-06-09 02:29:15.0144,-75.651,17.46,-93.111
1,2025-06-09 02:29:29.9616,-75.622,17.44,-93.062
1,2025-06-09 02:29:44.9952,-75.597,17.47,-93.067
1,2025-06-09 02:30:00.0288,-75.564,17.46,-93.024
1,2025-06-09 02:30:14.976,-75.541,17.46,-93.001
1,2025-06-09 02:30:30.0096,-75.506,17.47,-92.976
1,2025-06-09 02:30:45.0432,-75.464,17.46,-92.924
1,2025-06-09 02:30:59.9904,-75.44,17.47,-92.91
1,2025-06-09 02:31:15.024,-75.42,17.49,-92.91
1,2025-06-09 02:31:29.9712,-75.384,17.5,-92.884
1,2025-06-09 02:31:45.0048,-75.357,17.5,-92.857
1,2025-06-09 02:32:00.038401,-75.324,17.5,-92.824
1,2025-06-09 02:32:14.9856,-75.299,17.52,-92.819
1,2025-06-09 02:32:30.0192,-75.276,17.51,-92.786
1,2025-06-09 02:32:44.9664,-75.241,17.53,-92.771
1,2025-06-09 02:33:00,-75.217,17.53,-92.747
1,2025-06-09 02:33:15.0336,-75.18,17.54,-92.72
1,2025-06-09 02:33:29.9808,-75.153,17.54,-92.693
1,2025-06-09 02:33:45.0144,-75.123,17.58,-92.703
1,2025-06-09 02:33:59.9616,-75.096,17.59,-92.686
1,2025-06-09 02:34:14.9952,-75.048,17.57,-92.618
1,2025-06-09 02:34:30.0288,-75.012,17.6,-92.612
1,2025-06-09 02:34:44.976,-74.976,17.58,-92.556
1,2025-06-09 02:35:00.0096,-74.929,17.6,-92.529
1,2025-06-09 02:35:14.9568,-74.913,17.6,-92.513
1,2025-06-09 02:35:29.9904,-74.877,17.59,-92.467
1,2025-06-09 02:35:45.024,-74.832,17.59,-92.422
1,2025-06-09 02:35:59.9712,-74.803,17.6,-92.403
1,2025-06-09 02:36:15.0048,-74.777,17.59,-92.367
1,2025-06-09 02:36:30.0384,-74.731,17.63,-92.361
1,2025-06-09 02:36:44.9856,-74.707,17.61,-92.317
1,2025-06-09 02:37:00.0192,-74.671,17.61,-92.281
1,2025-06-09 02:37:14.9664,-74.635,17.61,-92.245
1,2025-06-09 02:37:30,-74.611,17.62,-92.231
1,2025-06-09 02:37:45.0336,-74.575,17.61,-92.185
1,2025-06-09 02:37:59.9808,-74.551,17.63,-92.181
1,2025-06-09 02:38:15.0144,-74.498,17.64,-92.138
1,2025-06-09 02:38:29.9616,-74.489,17.64,-92.129
1,2025-06-09 02:38:44.9952,-74.452,17.66,-92.112
1,2025-06-09 02:39:00.0288,-74.424,17.68,-92.104
1,2025-06-09 02:39:14.976,-74.381,17.68,-92.061
1,2025-06-09 02:39:30.0096,-74.359,17.67,-92.029
1,2025-06-09 02:39:45.0432,-74.316,17.67,-91.986
1,2025-06-09 02:39:59.9904,-74.301,17.7,-92.001
1,2025-06-09 02:40:15.024,-74.241,17.71,-91.951
1,2025-06-09 02:40:29.9712,-74.206,17.72,-91.926
1,2025-06-09 02:40:45.0048,-74.159,17.72,-91.879
1,2025-06-09 02:41:00.0384,-74.104,17.72,-91.824
1,2025-06-09 02:41:14.9856,-74.079,17.74,-91.819
1,2025-06-09 02:41:30.0192,-74.032,17.74,-91.772
1,2025-06-09 02:41:44.9664,-73.98,17.75,-91.73
1,2025-06-09 02:42:00,-73.939,17.75,-91.689
1,2025-06-09 02:42:15.0336,-73.882,17.77,-91.652
1,2025-06-09 02:42:29.9808,-73.831,17.76,-91.591
1,2025-06-09 02:42:45.0144,-73.78,17.79,-91.57
1,2025-06-09 02:42:59.961599,-73.744,17.79,-91.534
1,2025-06-09 02:43:14.9952,-73.709,17.8,-91.509
1,2025-06-09 02:43:30.0288,-73.655,17.8,-91.455
1,2025-06-09 02:43:44.976,-73.626,17.82,-91.446
1,2025-06-09 02:44:00.0096,-73.572,17.82,-91.392
1,2025-06-09 02:44:14.9568,-73.527,17.83,-91.357
1,2025-06-09 02:44:29.9904,-73.502,17.82,-91.322
1,2025-06-09 02:44:45.024,-73.466,17.84,-91.306
1,2025-06-09 02:44:59.9712,-73.412,17.85,-91.262
1,2025-06-09 02:45:15.0048,-73.366,17.86,-91.226
1,2025-06-09 02:45:30.0384,-73.33,17.86,-91.19
1,2025-06-09 02:45:44.9856,-73.288,17.86,-91.148
1,2025-06-09 02:46:00.019199,-73.246,17.87,-91.116
1,2025-06-09 02:46:14.9664,-73.19,17.88,-91.07
1,2025-06-09 02:46:30,-73.164,17.87,-91.034
1,2025-06-09 02:46:45.0336,-73.115,17.88,-90.995
1,2025-06-09 02:46:59.9808,-73.083,17.9,-90.983
1,2025-06-09 02:47:15.0144,-73.027,17.9,-90.927
1,2025-06-09 02:47:29.9616,-72.991,17.9,-90.891
1,2025-06-09 02:47:44.9952,-72.949,17.93,-90.879
1,2025-06-09 02:48:00.0288,-72.911,17.92,-90.831
1,2025-06-09 02:48:14.976,-72.855,17.93,-90.785
1,2025-06-09 02:48:30.009601,-72.802,17.93,-90.732
1,2025-06-09 02:48:45.0432,-72.756,17.94,-90.696
1,2025-06-09 02:48:59.990399,-72.702,17.95,-90.652
1,2025-06-09 02:49:15.024,-72.649,17.97,-90.619
1,2025-06-09 02:49:29.9712,-72.607,17.93,-90.537
1,2025-06-09 02:49:45.0048,-72.562,17.96,-90.522
1,2025-06-09 02:50:00.0384,-72.522,17.97,-90.492
1,2025-06-09 02:50:14.9856,-72.474,17.98,-90.454
1,2025-06-09 02:50:30.0192,-72.433,17.97,-90.403
1,2025-06-09 02:50:44.9664,-72.367,17.97,-90.337
1,2025-06-09 02:51:00,-72.323,17.99,-90.313
1,2025-06-09 02:51:15.0336,-72.276,17.99,-90.266
1,2025-06-09 02:51:29.980801,-72.226,17.98,-90.206
1,2025-06-09 02:51:45.0144,-72.17,18.01,-90.18
1,2025-06-09 02:51:59.9616,-72.128,18.03,-90.158
1,2025-06-09 02:52:14.9952,-72.064,18.02,-90.084
1,2025-06-09 02:52:30.0288,-72.018,18.02,-90.038
1,2025-06-09 02:52:44.976,-71.961,18.04,-90.001
1,2025-06-09 02:53:00.0096,-71.9,18.07,-89.97
1,2025-06-09 02:53:15.0432,-71.85,18.05,-89.9
1,2025-06-09 02:53:29.9904,-71.809,18.07,-89.879
1,2025-06-09 02:53:45.024,-71.746,18.07,-89.816
1,2025-06-09 02:53:59.9712,-71.701,18.08,-89.781
1,2025-06-09 02:54:15.0048,-71.65,18.1,-89.75
1,2025-06-09 02:54:30.038401,-71.607,18.09,-89.697
1,2025-06-09 02:54:44.9856,-71.539,18.09,-89.629
1,2025-06-09 02:55:00.0192,-71.516,18.09,-89.606
1,2025-06-09 02:55:14.9664,-71.438,18.11,-89.548
1,2025-06-09 02:55:30,-71.399,18.1,-89.499
1,2025-06-09 02:55:45.0336,-71.344,18.11,-89.454
1,2025-06-09 02:55:59.9808,-71.301,18.11,-89.411
1,2025-06-09 02:56:15.0144,-71.246,18.12,-89.366
1,2025-06-09 02:56:29.9616,-71.2,18.13,-89.33
1,2025-06-09 02:56:44.9952,-71.157,18.15,-89.307
1,2025-06-09 02:57:00.0288,-71.102,18.16,-89.262
1,2025-06-09 02:57:14.976,-71.072,18.14,-89.212
1,2025-06-09 02:57:30.0096,-71.014,18.17,-89.184
1,2025-06-09 02:57:44.9568,-70.96,18.17,-89.13
1,2025-06-09 02:57:59.9904,-70.92,18.15,-89.07
1,2025-06-09 02:58:15.024,-70.871,18.15,-89.021
1,2025-06-09 02:58:29.9712,-70.816,18.2,-89.016
1,2025-06-09 02:58:45.0048,-70.753,18.18,-88.933
1,2025-06-09 02:59:00.0384,-70.72,18.2,-88.92
1,2025-06-09 02:59:14.9856,-70.682,18.21,-88.892
1,2025-06-09 02:59:30.0192,-70.606,18.21,-88.816
1,2025-06-09 02:59:44.9664,-70.564,18.2,-88.764
1,2025-06-09 03:00:00,-70.512,18.22,-88.732
1,2025-06-09 03:00:15.0336,-70.47,18.23,-88.7
1,2025-06-09 03:00:29.9808,-70.421,18.22,-88.641
1,2025-06-09 03:00:45.0144,-70.362,18.24,-88.602
1,2025-06-09 03:00:59.9616,-70.305,18.24,-88.545
1,2025-06-09 03:01:14.9952,-70.252,18.24,-88.492
1,2025-06-09 03:01:30.0288,-70.188,18.24,-88.428
1,2025-06-09 03:01:44.976,-70.125,18.26,-88.385
1,2025-06-09 03:02:00.0096,-70.064,18.27,-88.334
1,2025-06-09 03:02:15.0432,-70.02,18.28,-88.3
1,2025-06-09 03:02:29.9904,-69.958,18.28,-88.238
1,2025-06-09 03:02:45.024,-69.903,18.26,-88.163
1,2025-06-09 03:02:59.9712,-69.838,18.27,-88.108
1,2025-06-09 03:03:15.0048,-69.777,18.29,-88.067
1,2025-06-09 03:03:30.0384,-69.718,18.32,-88.038
1,2025-06-09 03:03:44.9856,-69.655,18.31,-87.965
1,2025-06-09 03:04:00.0192,-69.602,18.31,-87.912
1,2025-06-09 03:04:14.9664,-69.517,18.34,-87.857
1,2025-06-09 03:04:30,-69.465,18.35,-87.815
1,2025-06-09 03:04:45.0336,-69.407,18.35,-87.757
1,2025-06-09 03:04:59.9808,-69.343,18.36,-87.703
1,2025-06-09 03:05:15.0144,-69.282,18.38,-87.662
1,2025-06-09 03:05:29.961599,-69.207,18.36,-87.567
1,2025-06-09 03:05:44.9952,-69.137,18.39,-87.527
1,2025-06-09 03:06:00.0288,-69.082,18.38,-87.462
1,2025-06-09 03:06:14.976,-69.01,18.4,-87.41
1,2025-06-09 03:06:30.0096,-68.952,18.41,-87.362
1,2025-06-09 03:06:44.9568,-68.878,18.44,-87.318
1,2025-06-09 03:06:59.9904,-68.831,18.43,-87.261
1,2025-06-09 03:07:15.024,-68.757,18.41,-87.167
1,2025-06-09 03:07:29.9712,-68.68,18.44,-87.12
1,2025-06-09 03:07:45.0048,-68.614,18.45,-87.064
1,2025-06-09 03:08:00.0384,-68.551,18.46,-87.011
1,2025-06-09 03:08:14.9856,-68.502,18.45,-86.952
1,2025-06-09 03:08:30.019199,-68.423,18.48,-86.903
1,2025-06-09 03:08:44.9664,-68.357,18.49,-86.847
1,2025-06-09 03:09:00,-68.296,18.49,-86.786
1,2025-06-09 03:09:15.0336,-68.198,18.51,-86.708
1,2025-06-09 03:09:29.9808,-68.158,18.49,-86.648
1,2025-06-09 03:09:45.0144,-68.073,18.52,-86.593
1,2025-06-09 03:09:59.9616,-67.994,18.51,-86.504
1,2025-06-09 03:10:14.9952,-67.947,18.52,-86.467
1,2025-06-09 03:10:30.0288,-67.851,18.54,-86.391
1,2025-06-09 03:10:44.976,-67.805,18.51,-86.315
1,2025-06-09 03:11:00.009601,-67.725,18.55,-86.275
1,2025-06-09 03:11:14.9568,-67.668,18.56,-86.228
1,2025-06-09 03:11:29.990399,-67.603,18.54,-86.143
1,2025-06-09 03:11:45.024,-67.513,18.54,-86.053
1,2025-06-09 03:11:59.9712,-67.459,18.56,-86.019
1,2025-06-09 03:12:15.0048,-67.395,18.55,-85.945
1,2025-06-09 03:12:30.0384,-67.301,18.57,-85.871
1,2025-06-09 03:12:44.9856,-67.25,18.56,-85.81
1,2025-06-09 03:13:00.0192,-67.157,18.56,-85.717
1,2025-06-09 03:13:14.9664,-67.112,18.6,-85.712
1,2025-06-09 03:13:30,-67.01,18.59,-85.6
1,2025-06-09 03:13:45.0336,-66.943,18.59,-85.533
1,2025-06-09 03:13:59.980801,-66.879,18.57,-85.449
1,2025-06-09 03:14:15.0144,-66.799,18.58,-85.379
1,2025-06-09 03:14:29.9616,-66.715,18.61,-85.325
1,2025-06-09 03:14:44.9952,-66.642,18.59,-85.232
1,2025-06-09 03:15:00.0288,-66.544,18.63,-85.174
1,2025-06-09 03:15:14.976,-66.485,18.62,-85.105
1,2025-06-09 03:15:30.0096,-66.426,18.63,-85.056
1,2025-06-09 03:15:45.0432,-66.305,18.62,-84.925
1,2025-06-09 03:15:59.9904,-66.257,18.62,-84.877
1,2025-06-09 03:16:15.024,-66.173,18.64,-84.813
1,2025-06-09 03:16:29.9712,-66.086,18.62,-84.706
1,2025-06-09 03:16:45.0048,-66.017,18.6,-84.617
1,2025-06-09 03:17:00.038401,-65.938,18.66,-84.598
1,2025-06-09 03:17:14.9856,-65.864,18.65,-84.514
1,2025-06-09 03:17:30.0192,-65.793,18.66,-84.453
1,2025-06-09 03:17:44.9664,-65.708,18.66,-84.368
1,2025-06-09 03:18:00,-65.645,18.66,-84.305
1,2025-06-09 03:18:15.0336,-65.551,18.66,-84.211
1,2025-06-09 03:18:29.9808,-65.505,18.64,-84.145
1,2025-06-09 03:18:45.0144,-65.413,18.69,-84.103
1,2025-06-09 03:18:59.9616,-65.349,18.66,-84.009
1,2025-06-09 03:19:14.9952,-65.249,18.69,-83.939
1,2025-06-09 03:19:30.0288,-65.197,18.69,-83.887
1,2025-06-09 03:19:44.976,-65.117,18.71,-83.827
1,2025-06-09 03:20:00.0096,-65.034,18.71,-83.744
1,2025-06-09 03:20:14.9568,-64.961,18.71,-83.671
1,2025-06-09 03:20:29.9904,-64.867,18.73,-83.597
1,2025-06-09 03:20:45.024,-64.783,18.74,-83.523
1,2025-06-09 03:20:59.9712,-64.695,18.77,-83.465
1,2025-06-09 03:21:15.0048,-64.566,18.76,-83.326
1,2025-06-09 03:21:30.0384,-64.469,18.8,-83.269
1,2025-06-09 03:21:44.9856,-64.406,18.83,-83.236
1,2025-06-09 03:22:00.0192,-64.286,18.88,-83.166
1,2025-06-09 03:22:14.9664,-64.172,18.88,-83.052
1,2025-06-09 03:22:30,-64.047,18.9,-82.947
1,2025-06-09 03:22:45.0336,-63.938,18.92,-82.858
1,2025-06-09 03:22:59.9808,-63.839,18.93,-82.769
1,2025-06-09 03:23:15.0144,-63.744,18.98,-82.724
1,2025-06-09 03:23:29.9616,-63.594,18.97,-82.564
1,2025-06-09 03:23:44.9952,-63.466,19,-82.466
1,2025-06-09 03:24:00.0288,-63.298,18.99,-82.288
1,2025-06-09 03:24:14.976,-63.135,19.03,-82.165
1,2025-06-09 03:24:30.0096,-63.024,19.02,-82.044
1,2025-06-09 03:24:45.0432,-62.844,19.03,-81.874
1,2025-06-09 03:24:59.9904,-62.751,19.05,-81.801
1,2025-06-09 03:25:15.024,-62.595,19.06,-81.655
1,2025-06-09 03:25:29.9712,-62.434,19.12,-81.554
1,2025-06-09 03:25:45.0048,-62.32,19.16,-81.48
1,2025-06-09 03:26:00.0384,-62.091,19.12,-81.211
1,2025-06-09 03:26:14.9856,-61.97,19.12,-81.09
1,2025-06-09 03:26:30.0192,-61.822,19.14,-80.962
1,2025-06-09 03:26:44.9664,-61.693,19.16,-80.853
1,2025-06-09 03:27:00,-61.57,19.16,-80.73
1,2025-06-09 03:27:15.0336,-61.503,19.16,-80.663
1,2025-06-09 03:27:29.9808,-61.363,19.15,-80.513
1,2025-06-09 03:27:45.0144,-61.221,19.17,-80.391
1,2025-06-09 03:27:59.961599,-61.148,19.17,-80.318
1,2025-06-09 03:28:14.9952,-61.008,19.17,-80.178
1,2025-06-09 03:28:30.0288,-60.86,19.19,-80.05
1,2025-06-09 03:28:44.976,-60.762,19.22,-79.982
1,2025-06-09 03:29:00.0096,-60.667,19.25,-79.917
1,2025-06-09 03:29:14.9568,-60.545,19.27,-79.815
1,2025-06-09 03:29:29.9904,-60.457,19.25,-79.707
1,2025-06-09 03:29:45.024,-60.346,19.27,-79.616
1,2025-06-09 03:29:59.9712,-60.227,19.28,-79.507
1,2025-06-09 03:30:15.0048,-60.106,19.3,-79.406
1,2025-06-09 03:30:30.0384,-60.013,19.28,-79.293
1,2025-06-09 03:30:44.9856,-59.889,19.33,-79.219
1,2025-06-09 03:31:00.019199,-59.73,19.37,-79.1
1,2025-06-09 03:31:14.9664,-59.597,19.33,-78.927
1,2025-06-09 03:31:30,-59.506,19.34,-78.846
1,2025-06-09 03:31:45.0336,-59.349,19.36,-78.709
1,2025-06-09 03:31:59.9808,-59.23,19.36,-78.59
1,2025-06-09 03:32:15.0144,-59.088,19.41,-78.498
1,2025-06-09 03:32:29.9616,-58.964,19.42,-78.384
1,2025-06-09 03:32:44.9952,-58.799,19.46,-78.259
1,2025-06-09 03:33:00.0288,-58.71,19.45,-78.16
1,2025-06-09 03:33:14.976,-58.6,19.44,-78.04
1,2025-06-09 03:33:30.009601,-58.436,19.44,-77.876
1,2025-06-09 03:33:45.0432,-58.34,19.48,-77.82
1,2025-06-09 03:33:59.990399,-58.265,19.49,-77.755
1,2025-06-09 03:34:15.024,-58.139,19.51,-77.649
1,2025-06-09 03:34:29.9712,-58.065,19.53,-77.595
1,2025-06-09 03:34:45.0048,-57.981,19.49,-77.471
1,2025-06-09 03:35:00.0384,-57.922,19.49,-77.412
1,2025-06-09 03:35:14.9856,-57.785,19.51,-77.295
1,2025-06-09 03:35:30.0192,-57.715,19.5,-77.215
1,2025-06-09 03:35:44.9664,-57.6,19.49,-77.09
1,2025-06-09 03:36:00,-57.509,19.48,-76.989
1,2025-06-09 03:36:15.0336,-57.415,19.48,-76.895
1,2025-06-09 03:36:29.980801,-57.304,19.5,-76.804
1,2025-06-09 03:36:45.0144,-57.166,19.49,-76.656
1,2025-06-09 03:36:59.9616,-57.048,19.52,-76.568
1,2025-06-09 03:37:14.9952,-56.974,19.51,-76.484
1,2025-06-09 03:37:30.0288,-56.822,19.57,-76.392
1,2025-06-09 03:37:44.976,-56.71,19.54,-76.25
1,2025-06-09 03:38:00.0096,-56.606,19.59,-76.196
1,2025-06-09 03:38:15.0432,-56.525,19.57,-76.095
1,2025-06-09 03:38:29.9904,-56.398,19.57,-75.968
1,2025-06-09 03:38:45.024,-56.317,19.58,-75.897
1,2025-06-09 03:38:59.9712,-56.189,19.56,-75.749
1,2025-06-09 03:39:15.0048,-56.067,19.57,-75.637
1,2025-06-09 03:39:30.038401,-55.932,19.59,-75.522
1,2025-06-09 03:39:44.9856,-55.813,19.59,-75.403
